number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
577,Meg Ferguson,MegFerguson1,"Me - ""Hey PM @JustinTrudeau my name's Quentrel Provo and I'm going to be Canada's 1st Black Prime Minister"" PM's response - ""Just let me get in a few more terms."" Haha okay deal and we shake on it! #halifax #Dartmouth #NovaScotia #cdnpoli #nspoli #BlackHistoryMonth https://t.co/Fg9WHN44iu",Fri Feb 22 15:17:50 +0000 2019,0,0
578,Jason Brown,jasonbrown001,I’m down at the Piece Hall in Halifax till Monday afternoon with our exhibition 10am-5pm if anyone fancies. Sun is out and it feels like Italy or something. https://t.co/Tbg8ahYaZX,Fri Feb 22 15:18:05 +0000 2019,0,0
579,angela raffle,angelaraffle,"despite being shunned, blanked, angrily attacked, and threatened with dire punishment in hell, it is the survivors who are doing all the work... and there is a personal cost",Fri Feb 22 15:18:06 +0000 2019,0,0
580,Cape Breton Lobster,cblobsters,Lobster science workshop in Eastern Cape Breton. Thank you to the @DFO_MAR folks who travelled from Halifax to present and discuss with us. https://t.co/SD8IDi6QmR,Fri Feb 22 15:18:30 +0000 2019,0,0
581,Acadia Alumni,acadia_alumni,"We're celebrating the AUS Championships next weekend with pre-game gatherings at The Pint in Halifax! Join us before the Axewomen Volleyball and Basketball games and show your @AcadiaU spirit! For more information, visit our website! https://t.co/Tin8FhhRpd #StandUpAndCheer https://t.co/CVUJwvmnDY",Fri Feb 22 15:19:05 +0000 2019,0,0
582,Halifax Courier,HXCourier,"Firefighters tackled a house fire in Halifax as paramedics gave medical treatment to a resident who fled from the property.
https://t.co/UQT12kvpEV",Fri Feb 22 15:20:00 +0000 2019,0,0
583,Loyal Aries,AriesSherzai,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Fri Feb 22 15:20:33 +0000 2019,0,0
584,Mik,MikaelaHallett,"JUST IN: A funeral for the Barho children will happen Saturday, Feb. 23 at 2 p.m. at the Cunard Centre. All are welcome to attend, says Deputy Mayor @TonyMancini_NS. #Halifax",Fri Feb 22 15:20:58 +0000 2019,0,0
585,Don Degenhardt,DonDegenhardt,"Trudeau's security keeps black protesters away from the same people he is there to apologize to! Why was the investigation report kept secret?
Trudeau draws protesters in Halifax as he apologizes for racial profiling incident on Parliament Hill https://t.co/Y1S8f9TvGg #cdnpoli",Fri Feb 22 15:21:48 +0000 2019,0,0
586,Gaz,Mattyhtfc1,Had a fantastic drive across the Lancashire and West Yorkshire Pennines from Littleborough to Halifax onwards to home in North Yorkshire now the weather is stunning and it’s really warm too 16.5 oC https://t.co/cicrwcKVvU,Fri Feb 22 15:21:51 +0000 2019,0,0
587,Globalnews.ca,globalnews,"The Barho children — Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and four-month-old Abdullah — all perished when fire swept through their Halifax house just after midnight Tuesday.

https://t.co/r0ST2c9r6r",Fri Feb 22 15:22:38 +0000 2019,0,0
588,Global National,GlobalNational,"The Barho children — Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and four-month-old Abdullah — all perished when fire swept through their Halifax house just after midnight Tuesday.

https://t.co/AZcRlUrmJN",Fri Feb 22 15:22:46 +0000 2019,0,0
589,Loyal Aries,AriesSherzai,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Fri Feb 22 15:22:48 +0000 2019,0,0
590,Toni-Marie Wiseman,FayeGrim,"The Barho children — Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and four-month-old Abdullah — all perished when fire swept through their Halifax house just after midnight Tuesday.

https://t.co/r0ST2c9r6r",Fri Feb 22 15:23:03 +0000 2019,0,0
591,Bev,bevlovestony,"BREAKING: Funeral(s) for the seven children killed in this week's house fire will take place tomorrow in Halifax (Cunard Centre @ 1:30pm), according to the Ummah Mosque. https://t.co/hUr2Kir3AR",Fri Feb 22 15:23:18 +0000 2019,0,0
592,Rubbish Burglar (read in Australian accent),TwoWheelNeil,"We do know for a fact that in 2018 65% of veh/ped collisions occurred in crosswalks and that drivers received 87% of tickets issued.

Shared responsibility is bullshit.

https://t.co/UswsHh4DNM https://t.co/yEdHkkNLMS",Fri Feb 22 15:23:24 +0000 2019,0,0
593,Nick (@hfxcantdrive),NickCnf,"JUST IN: A funeral for the Barho children will happen Saturday, Feb. 23 at 2 p.m. at the Cunard Centre. All are welcome to attend, says Deputy Mayor @TonyMancini_NS. #Halifax",Fri Feb 22 15:24:19 +0000 2019,0,0
594,Andy Beattie,AndyBeattie,Fountains Abbey #AndyBeattie #AndyBeattiePhotography #Building #Church #DSLRA380 #England #Europe #FountainsAbbey #Halifax #NationalTrust #NorthYorkshire #Photography #Ripon #Sony… https://t.co/vSrbVmOB0G,Fri Feb 22 15:24:53 +0000 2019,0,0
595,Vision for Ed jobs,visionforedjobs,"Supply Teacher - Primary School - Calderdale, Halifax - EY, KS1 &amp; KS2 Teachers, Halifax, £100.00 - 179.53/day #job #jobs #hiring #EducationJobs https://t.co/KRNG3OLX4i",Fri Feb 22 15:25:19 +0000 2019,0,0
596,Ted of the North,2010edj,For those of us who have lived in Halifax for most of their lives &amp; who have always loved it but missed the things that other larger places have it’s so good to see these are now here &amp; increasing.Places to experience things which take you away from the crap of modern life &amp;,Fri Feb 22 15:25:39 +0000 2019,0,0
597,Joe Gnemmi,joegnemmi,"We do know for a fact that in 2018 65% of veh/ped collisions occurred in crosswalks and that drivers received 87% of tickets issued.

Shared responsibility is bullshit.

https://t.co/UswsHh4DNM https://t.co/yEdHkkNLMS",Fri Feb 22 15:25:41 +0000 2019,0,0
598,Daz Haywood,dazhaywood2109,"This weekend's IFA Fixtures (so far):

Burton Albion v Birmingham City
Bury A v Man United
Bury B v Rochdale
Halifax v Chester
Queens Park v Motherwell

IFA British Cup R2:
Celtic v Troon
Millwall v Preston NE
St Johnstone v West Ham

Safe travels to all teams and best of luck!",Fri Feb 22 15:25:41 +0000 2019,0,0
599,Josh Hogan,HogansBeard,"Music Nova Scotia Bids farewell to long-time Executive Director Scott Long #halifax #MusicNovaScotia

https://t.co/1FHl0zLdur https://t.co/rYDZjyT55C",Fri Feb 22 15:26:08 +0000 2019,0,0
600,Graham Johnston,North_Nova,"Here's the go fund me for the family, they have already raised over $286,800.00 for the parents. Halifax House Fire Tragedy https://t.co/gApVeWsbov",Fri Feb 22 15:26:30 +0000 2019,0,0
601,maureen,maureenpolitics,"In the article it mentions that Trudeau will attend a vigil for the Syrians who died in the fire. Tragic the loss of life in this way, but did he attend a vigil for little Marisa Shen who's life was taken by a Syrian refugee. Anyone know the answer to that? https://t.co/fyZZ2Zdxgr",Fri Feb 22 15:26:54 +0000 2019,0,0
602,Rafah DiCostanzo,RafahDiCostanzo,"I was happy to visit Kawthar Barho at the Halifax Infirmary yesterday. My heart aches for Kawthar and her family. I send my condolences to the entire Barho family. Funeral arrangements have been made, and will take place tomorrow starting at 1:30 p.m. at the Cunard Centre. https://t.co/HMpXUkhoSn",Fri Feb 22 15:26:56 +0000 2019,0,0
603,Marcie Nauss,2engineerkids,"A Halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in Syria, to raise money for the refugee family who lost seven children in a deadly fire earlier this week. #TheMoment https://t.co/Vi2WcsMwCC",Fri Feb 22 16:05:36 +0000 2019,0,0
604,Halifax Weather,wxHALIFAX,12pm: Mainly Sunny -4.9C - Feels: -12C / 10.4F] - https://t.co/Uc4LrEtkHx - Wind: NW 22km/h Gusts to 31km/h - Barometer: 102.0 kPa ^ - Vis: 24.1km - Hum: 67% #Halifax (Shearwater) #Weather,Fri Feb 22 16:06:06 +0000 2019,0,0
605,Dave MacKenzie,wsadave,"Find out more about the dangers of #deepfakes and other ‘synthetic media’ at a free lecture by @carljackmiller on March 6 at @DalhousieU.

Register at https://t.co/UsbsxgEIDo

Thanks to @CdnHeritage, @DalhousieU, @GPAinsights
#Halifax #NovaScotia #Dartmouth  (3/3) https://t.co/vN1co4sBDW",Fri Feb 22 16:06:09 +0000 2019,0,0
606,Sara Burbidge,SarasSydney,"Do you have #Bears4BarhoChildren in your Halifax-area office, school, business? Tweet me, I would like to drop by to get video...thanks! @CTVAtlantic  @CTV_Liveat5",Fri Feb 22 16:06:18 +0000 2019,0,0
607,EDWARD FANTASTIC,EverydayEdward,"A Halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in Syria, to raise money for the refugee family who lost seven children in a deadly fire earlier this week. #TheMoment https://t.co/Vi2WcsMwCC",Fri Feb 22 16:07:10 +0000 2019,0,0
608,Dave the Tentacle,gutsdozier,"The craft beers I will miss most when I leave Halifax are Granite's Peculiar and Rockbottom's Fathom IPA. 

And everything at Unfiltered, obviously.",Fri Feb 22 16:07:35 +0000 2019,0,0
609,My testing account,my_data_test,"It is safe to setup good password! #Halifax
It is safe to setup good password!
It is safe to setup good password!
It is safe to setup good password!
It is safe to setup good password!
It is safe to setup good password!",Fri Feb 22 16:07:36 +0000 2019,0,0
610,RTCP24 NEWS™,cp24co,Funeral arrangements have been made for the seven children who died in a house fire in Halifax earlier this week.  https://t.co/CSXb3RWbsc #Barho,Fri Feb 22 16:07:54 +0000 2019,0,0
611,Community Links,AgeingWell_NS,The #Halifax Community Grants Program guide for 2019-2020  is now available at https://t.co/uCWfAO23hv #AgeWell #capacitybuilding #CommunityDevelopment,Fri Feb 22 16:08:21 +0000 2019,0,0
612,Juninho,TR0Y_JR,"Joshua Norman, 6’3” junior guard (2020) for Northwest Halifax finished with 33 points, 6 rebounds and 4 assists in a win over Rocky Mount Prep. Has been a breakout player for a really good 21-1 Northwest Halifax squad. (If you’re the photographer, mention me) https://t.co/MPXYmIIFrx",Fri Feb 22 16:08:32 +0000 2019,0,0
613,My testing account,my_data_test,"It is not safe setup bad password #Halifax
It is not safe setup bad password 
It is not safe setup bad password 
It is not safe setup bad password 
It is not safe setup bad password",Fri Feb 22 16:08:36 +0000 2019,0,0
614,Alex Miller,AlexMiller91,"""It's frustrating,"" said @CrossleyJuniors chairman Martin Armstrong, ""the fact is that this is going to benefit a lot of people. We've worked hard for this and it's just mindless."" https://t.co/5kDceePVos",Fri Feb 22 16:08:43 +0000 2019,0,0
615,Halifax Courier,HXCourier,"""It's frustrating,"" said @CrossleyJuniors chairman Martin Armstrong, ""the fact is that this is going to benefit a lot of people. We've worked hard for this and it's just mindless."" https://t.co/Y5AVm8Qw9x",Fri Feb 22 16:08:52 +0000 2019,0,0
616,Joanne,JoanneCangal,"@VestsCanada There's worse out there too. Some people openly celebrating the death of seven children. That's on public forums; imagine what is being said on the racist hangouts.
https://t.co/5UFCOLBj7E",Fri Feb 22 16:09:23 +0000 2019,0,0
617,My testing account,my_data_test,"Immigrant #Halifax
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant",Fri Feb 22 16:09:26 +0000 2019,0,0
618,Senator Jane Cordy,SenatorCordy,"I was very proud of the ANS Youth and their Mentors who met with @JustinTrudeau today. Their experiences have made them better, not bitter and they are stronger together as they take up the fight for #racialjustice &amp; against #ABRacism. Speaking truth to power #BHM2019 https://t.co/5DxiFrIWUm",Fri Feb 22 16:09:44 +0000 2019,0,0
619,alisar,a_aceee,"The Barho children — Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and four-month-old Abdullah — all perished when fire swept through their Halifax house just after midnight Tuesday.

https://t.co/r0ST2c9r6r",Fri Feb 22 16:09:50 +0000 2019,0,0
620,Ray,RAM_Prospects,"Joshua Norman, 6’3” junior guard (2020) for Northwest Halifax finished with 33 points, 6 rebounds and 4 assists in a win over Rocky Mount Prep. Has been a breakout player for a really good 21-1 Northwest Halifax squad. (If you’re the photographer, mention me) https://t.co/MPXYmIIFrx",Fri Feb 22 16:11:14 +0000 2019,0,0
621,Good Food Revolution,GoodFoodRev,"Malcolm Jolley talks to vegan internet sensation Olivia Biermann, a.k.a Liv B. Olivia Biermann is a lively 24 year old from Halifax wit piercing blue eyes who began cutting out meat and animal products from her diet... https://t.co/FctvfzqIXr",Fri Feb 22 16:11:38 +0000 2019,0,0
622,#JusticeforAbdirahmanAbdi,alissa_mj_,"I was very proud of the ANS Youth and their Mentors who met with @JustinTrudeau today. Their experiences have made them better, not bitter and they are stronger together as they take up the fight for #racialjustice &amp; against #ABRacism. Speaking truth to power #BHM2019 https://t.co/5DxiFrIWUm",Fri Feb 22 16:11:40 +0000 2019,0,0
623,Heather Scoffield,hscoffield,"Ottawa is looking into reuniting a Syrian refugee who lost her seven children in a Halifax house fire with family members who are not in Canada, Prime Minister Justin Trudeau confirmed Thursday.
https://t.co/vyf7D7D7BU https://t.co/qUZ57bmrwo",Fri Feb 22 16:11:46 +0000 2019,0,0
624,Ben Makuch,BMakuch,"Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",Fri Feb 22 16:12:12 +0000 2019,0,0
625,shawn Newell,shawn39394173,"The Barho children — Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and four-month-old Abdullah — all perished when fire swept through their Halifax house just after midnight Tuesday.

https://t.co/r0ST2c9r6r",Fri Feb 22 16:12:28 +0000 2019,0,0
626,Clay Durham,cdurham73,"170 pounds
First round
Mason Huggins, Newport, dec. Gavin Camerote, Octorara, 8-2. Dalton Marshall, Halifax, dec. Ben Mullin, Camp Hill, 6-4. Seth Ebersole, Northern Lebanon, pinned Jaydan Barrick, Boiling Springs, 2:15. Tyler Wonders, West Perry, dec. Owen Kahl, Elco, 6-2.",Fri Feb 22 16:12:57 +0000 2019,0,0
627,Claire Hildred,mrs_hildred,"""It's frustrating,"" said @CrossleyJuniors chairman Martin Armstrong, ""the fact is that this is going to benefit a lot of people. We've worked hard for this and it's just mindless."" https://t.co/Y5AVm8Qw9x",Fri Feb 22 16:13:22 +0000 2019,0,0
628,AmChamCanadaAtlantic,AmChamAtlantic,"On Mar 12, we are hosting a ""Doing Business in the US"" session live in Halifax and via webinar. It features speakers from LSI BD, CCC, @KPMG, @GAC_Corporate and @CanCGBoston with a specific focus on the US Defense market and DoD. Register now! https://t.co/gA0086q7hM https://t.co/JOedzHuPul",Fri Feb 22 16:14:09 +0000 2019,0,0
629,DurtyNelly'sIrishPub,DurtyNellysPub,"Our delicious #DineAround offer is a Proper 3-Course Irish Dinner. Pub Prawn Cocktail w/Mary Rose sauce. Smoke-roasted pork belly w/beer-braised cabbage, parsnip &amp; potato mash. Irish Coffee w/house-made chocolate truffles. $30 per person, runs until Feb 28. #Halifax #dining https://t.co/tGivRcZUdt",Fri Feb 22 16:14:10 +0000 2019,0,0
630,Crossley Juniors AFC,CrossleyJuniors,"""It's frustrating,"" said @CrossleyJuniors chairman Martin Armstrong, ""the fact is that this is going to benefit a lot of people. We've worked hard for this and it's just mindless."" https://t.co/5kDceePVos",Fri Feb 22 16:14:20 +0000 2019,0,0
631,T.O,Hogtown,"A Halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in Syria, to raise money for the refugee family who lost seven children in a deadly fire earlier this week. #TheMoment https://t.co/Vi2WcsMwCC",Fri Feb 22 16:14:24 +0000 2019,0,0
632,Bella Rose Arts Cntr,BellaRoseArts,"Tomorrow night, don't miss Choirs for Change in their Winter concert series at First Baptist Church Halifax!

Following a 2pm matinee on Saturday, February 23rd at St John's United Church Fall River, Choirs... https://t.co/0Ulkl5xkc3",Fri Feb 22 16:15:06 +0000 2019,0,0
633,MARIE not the other Maries.,Marie35396768,"Trudeau's security keeps black protesters away from the same people he is there to apologize to! Why was the investigation report kept secret?
Trudeau draws protesters in Halifax as he apologizes for racial profiling incident on Parliament Hill https://t.co/Y1S8f9TvGg #cdnpoli",Fri Feb 22 16:15:14 +0000 2019,0,0
634,Greg Nault,Gnosens,"Trudeau's security keeps black protesters away from the same people he is there to apologize to! Why was the investigation report kept secret?
Trudeau draws protesters in Halifax as he apologizes for racial profiling incident on Parliament Hill https://t.co/Y1S8f9TvGg #cdnpoli",Fri Feb 22 16:15:30 +0000 2019,0,0
635,Malcolm Jolley,malcolmjolley,"Malcolm Jolley talks to vegan internet sensation Olivia Biermann, a.k.a Liv B. Olivia Biermann is a lively 24 year old from Halifax wit piercing blue eyes who began cutting out meat and animal products from her diet... https://t.co/FctvfzqIXr",Fri Feb 22 16:16:06 +0000 2019,0,0
636,Flo M.C. Nguyen,FloNguyen,On February 26 the #CPTPP business seminar will be stopping in Halifax. Register now and learn how to benefit from opportunities in the Asia-Pacific. #TimeToDiversify https://t.co/z2uYyma5JP https://t.co/B7zC7GBFoi,Fri Feb 22 16:16:09 +0000 2019,0,0
637,rcs Construction,rcsConstruction,"If you’re looking for a great restaurant this weekend, be sure to check out the newly renovated Ristorante a Mano. Visit our website to see the new look! https://t.co/nNTVjz3Lrq  @bishopslanding #halifax #halifaxfood #renovation2019 #yourprojectyoursuccess https://t.co/BYeCzwKusi",Fri Feb 22 16:16:34 +0000 2019,0,0
638,Kevin Deveaux,KEDeveaux,"Find out more about the dangers of #deepfakes and other ‘synthetic media’ at a free lecture by @carljackmiller on March 6 at @DalhousieU.

Register at https://t.co/UsbsxgEIDo

Thanks to @CdnHeritage, @DalhousieU, @GPAinsights
#Halifax #NovaScotia #Dartmouth  (3/3) https://t.co/vN1co4sBDW",Fri Feb 22 16:17:12 +0000 2019,0,0
639,Miles Masercola,MasercolaMiles,"Joshua Norman, 6’3” junior guard (2020) for Northwest Halifax finished with 33 points, 6 rebounds and 4 assists in a win over Rocky Mount Prep. Has been a breakout player for a really good 21-1 Northwest Halifax squad. (If you’re the photographer, mention me) https://t.co/MPXYmIIFrx",Fri Feb 22 16:17:27 +0000 2019,0,0
640,Danville Sports Head,DanSportsHead,"Arguably one of the biggest games in the state is happening tonight at Halifax County High School. Win or go home as playoff rivals Martinsville and Dan River are set to have yet another playoff clash! Get your popcorn ready, this will be a good one! https://t.co/3W0suDd1TK",Fri Feb 22 16:17:27 +0000 2019,0,0
641,Dave Perry,DavePerry07,Want to earn a £75 voucher and learn how to get that perfect job? Sign up today for our Change Your Life course in #Halifax exclusive to Yorkshire Housing customers. Register here. https://t.co/B8Qi3nBEe6 #dreamjob #InterviewSuccess https://t.co/A1NYFTBV1r,Fri Feb 22 16:17:33 +0000 2019,0,0
642,Bluesrules,ledzep125,"Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",Fri Feb 22 16:17:58 +0000 2019,0,0
643,Bianca P411- P188150,BiancaVIPVegas,One spot open this am #Moncton then tonight #PEI #Charlottetown until 22 #Montreal 23-24-25 #halifax 26-27 now blonde @VIPFavours @LylaForums @LeoListcc https://t.co/iALazeVtvW,Fri Feb 22 16:18:08 +0000 2019,0,0
644,michele staples,michelestaples6,"The Barho children — Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and four-month-old Abdullah — all perished when fire swept through their Halifax house just after midnight Tuesday.

https://t.co/r0ST2c9r6r",Fri Feb 22 16:18:23 +0000 2019,0,0
645,Troy Brandon,retro_troy4,"Arguably one of the biggest games in the state is happening tonight at Halifax County High School. Win or go home as playoff rivals Martinsville and Dan River are set to have yet another playoff clash! Get your popcorn ready, this will be a good one! https://t.co/3W0suDd1TK",Fri Feb 22 16:18:34 +0000 2019,0,0
646,Just Right Music,tweetjustright,"Music Nova Scotia Bids farewell to long-time Executive Director Scott Long #halifax #MusicNovaScotia

https://t.co/1FHl0zLdur https://t.co/rYDZjyT55C",Fri Feb 22 16:19:01 +0000 2019,0,0
647,rhea chubey,rchubey,"JUST IN: A funeral for the Barho children will happen Saturday, Feb. 23 at 2 p.m. at the Cunard Centre. All are welcome to attend, says Deputy Mayor @TonyMancini_NS. #Halifax",Fri Feb 22 16:19:06 +0000 2019,0,0
648,Loafers,loafersvinyl,I’m down at the Piece Hall in Halifax till Monday afternoon with our exhibition 10am-5pm if anyone fancies. Sun is out and it feels like Italy or something. https://t.co/Tbg8ahYaZX,Fri Feb 22 16:19:11 +0000 2019,0,0
649,Carlo Delgaudio,Cardel444,"The Barho children — Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and four-month-old Abdullah — all perished when fire swept through their Halifax house just after midnight Tuesday.

https://t.co/r0ST2c9r6r",Fri Feb 22 16:19:25 +0000 2019,0,0
650,Just Right Music,tweetjustright,"Music Nova Scotia Bids farewell to long-time Executive Director Scott Long #halifax #MusicNovaScotia

https://t.co/1FHl0zLdur https://t.co/rYDZjyT55C",Fri Feb 22 16:19:43 +0000 2019,0,0
651,Scott Belton,scott_belton,Had a great time giving opening remarks at the Turning Passion Into Profession event put on for the African Heritage Month at the Halifax Public libraries today #AHM2019 @TinaFMurphy https://t.co/pLEiFggSnd,Fri Feb 22 16:19:58 +0000 2019,0,0
652,TMJ-NSC Health Jobs,tmj_NSC_health,"VON Canada is looking for teammates like you. See our latest #Healthcare job openings, including ""Pension and Benefits Specialist (TFT 1.0)"", via the link in our bio. #Halifax, NS",Fri Feb 22 16:20:27 +0000 2019,0,0
653,Murphy,Murphy1939,"A Halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in Syria, to raise money for the refugee family who lost seven children in a deadly fire earlier this week. #TheMoment https://t.co/Vi2WcsMwCC",Fri Feb 22 16:20:28 +0000 2019,0,0
654,HHB,HHBridges,"#MacdonaldBridge - Dartmouth to Halifax (Activity): Traffic conditions, Dartmouth bound medium volumes, Halifax bound medium volumes, drive with care, winter conditions, reduce speed and use caution.",Fri Feb 22 16:21:03 +0000 2019,0,0
655,Chris Williams,ChrisW81291,Here’s me and my mate @Christi05282780 after the famous Ben Black Halifax game. Ticking the box for SL. Notice who is down the front celebrating with his family and stood with the fans. Where are you now Sir ? Where the hell are you ? https://t.co/v7xvXaKMZg,Fri Feb 22 16:21:03 +0000 2019,0,0
656,Northern Fail,NorthernDesist,"Recent Northern delayed departures:
- From CONISBROUGH #CNS 7 mins late
- From HALIFAX #HFX 11 mins late
- From ALDERLEY EDGE #ALD 8 mins late
- From MAULDETH ROAD #MAU 6 mins late
- From MILLOM #MLM 8 mins late
- From PATRICROFT #PAT 8 mins late
Since last tweet.",Fri Feb 22 16:21:11 +0000 2019,0,0
657,Mind the Gap Studios,MtGstudios,"Something GIANT is coming to @ThePieceHall, #Halifax and Geraldine Mary Harmsworth Park (home of @I_W_M), #London this spring! Find out more about #ZARA2019 here: https://t.co/hQq43Wnrp1 https://t.co/NvkUlfnhZp",Fri Feb 22 16:21:25 +0000 2019,0,0
658,Canadian Innovation Space,Cdn_Innovation,"#Halifax &amp; #EasternCanada #entrepreneurs, #PitchatPalace Canada 1.0 On Tour #Atlantic applications close Feb 28th, apply now!

Don't miss your chance to join a global network of entrepreneurs through @pitchatpalace!",Fri Feb 22 16:21:40 +0000 2019,0,0
659,Sabrina Marques,SabriMMarques,"#Halifax &amp; #EasternCanada #entrepreneurs, #PitchatPalace Canada 1.0 On Tour #Atlantic applications close Feb 28th, apply now!

Don't miss your chance to join a global network of entrepreneurs through @pitchatpalace! https://t.co/EyOCptKjwo",Fri Feb 22 16:22:38 +0000 2019,0,0
660,#LHJMQ50,LHJMQ,Vous pouvez maintenant vous procurer des forfaits de 2 billets pour la prochaine Coupe Memorial à Halifax! Ne manquez pas cette occasion! #CoupeMemorial #LHJMQ50,Fri Feb 22 16:22:52 +0000 2019,0,0
661,Barb Bishop,barbish11,"A Halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in Syria, to raise money for the refugee family who lost seven children in a deadly fire earlier this week. #TheMoment https://t.co/Vi2WcsMwCC",Fri Feb 22 16:23:11 +0000 2019,0,0
662,Ingrid Waldron,iwaldron2165,Where do African Nova Scotians live in Halifax? Here is a map produced by the #NeighbourhoodChange project using 2016 Census data showing where. https://t.co/OwWaiMytSk,Fri Feb 22 16:23:14 +0000 2019,0,0
663,Northern Fail,NorthernDesist,"Recent Northern delayed departures:
- FROM LITTLEBOROUGH #LTL 19 MINS LATE!
- From HALIFAX #HFX 10 mins late
- FROM SMITHY BRIDGE #SMB 19 MINS LATE!
- From WAKEFIELD WESTGATE #WKF 12 mins late
- From WILMSLOW #WML 8 mins late
- From ECCLES #ECC 8 mins late
Since last tweet.",Fri Feb 22 16:24:16 +0000 2019,0,0
664,Harvinder Singh,singh_harvinder,"The sole reason I am receiving this text from @AskHalifaxBank is because my limited company is struggling to meet its tax liabilities after @Cashplus lost £6000 to fraud.  Halifax was also targeted in the same fraud, yet blocked all transactions up front preventing any losses. https://t.co/Pfl6Vv7OFK",Fri Feb 22 16:24:23 +0000 2019,0,0
665,Natasha Pace,NatashaPace,Halifax Police are seeking the public’s assistance in identifying the vehicle and the driver involved in a fatal vehicle/pedestrian collision that occurred this morning in Dartmouth.,Fri Feb 22 16:24:48 +0000 2019,0,0
666,TC,tommythistle,@RCDMallorcaUK The lads from the UK should be looking at that one just now. Plenty going from Mallorca. My mate from Halifax booked it up last year fly from the UK. Thursday to Tuesday. I reckon the Friday or the Saturday match day. Sunday is the general election. Haha get tonight over first.,Fri Feb 22 16:25:13 +0000 2019,0,0
667,ACADA,ACADA_Atlantic,"On Mar 12, we are hosting a ""Doing Business in the US"" session live in Halifax and via webinar. It features speakers from LSI BD, CCC, @KPMG, @GAC_Corporate and @CanCGBoston with a specific focus on the US Defense market and DoD. Register now! https://t.co/gA0086q7hM https://t.co/JOedzHuPul",Fri Feb 22 16:25:45 +0000 2019,0,0
668,Chrystal Moss (Chrys) Top Elite Independent Compan,Chrysta94243126,One spot open this am #Moncton then tonight #PEI #Charlottetown until 22 #Montreal 23-24-25 #halifax 26-27 now blonde @VIPFavours @LylaForums @LeoListcc https://t.co/iALazeVtvW,Fri Feb 22 16:25:49 +0000 2019,0,0
669,John Torres (johnnypasserby),johnnypasserby,"Trudeau's security keeps black protesters away from the same people he is there to apologize to! Why was the investigation report kept secret?
Trudeau draws protesters in Halifax as he apologizes for racial profiling incident on Parliament Hill https://t.co/Y1S8f9TvGg #cdnpoli",Fri Feb 22 16:25:54 +0000 2019,0,0
670,Tom O'Handley,thomas_ohandley,"A great tribute to Viola Desmond's legacy is to donate these tens back to the community where she spent her life, the north end of #halifax. This one will be donated to @StGYouthNet. Thank you for the great work you do in the community! #violatenstothenorthend #violadesmond https://t.co/3vgny7pVCK",Fri Feb 22 16:26:17 +0000 2019,0,0
671,Squash Nova Scotia,squashns,Members of Nova Scotia’s squash community are gathering this weekend in Halifax for the first annual Ray Souchereau Squash Classic tournament to celebrate the life of Souchereau... https://t.co/3y6GoRNmYn,Fri Feb 22 16:27:24 +0000 2019,0,0
672,Neil Gordon,Neil_G24,It has been a while since my last podcast. @allan_april helps me break the silence. We preview the 2019 @SubwayAtlantic @AUS_SUA Basketball Championships @ScotiabankCtr. Like and Share if your little heart desires. #BASKETBALL #Atlantic #Halifax  &gt;&gt; https://t.co/9xKuhmDvvc,Fri Feb 22 16:28:00 +0000 2019,0,0
673,kristin,jkac,"@RWJBoon i also can't help but notice how many ""disgraced"" halifax businesses have jumped on it quickly. i guess it's a good way to distract people from your terrible labour practices/abusive owners...",Fri Feb 22 16:28:17 +0000 2019,0,0
674,Michele Austin,_MicheleAustin,Canadians are leaving stuffed animals on their doorsteps to remember 7 children killed in a tragic #Halifax home fire #Bears4barhochildren https://t.co/2DVZCr8Jil,Fri Feb 22 16:28:41 +0000 2019,0,0
