number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
1570,Jenny,jennygerene,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:19:45,456,0
1571,Shauna,ShaunaB44,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:19:40,456,0
1572,Firas Al kHAMEEs,FirasKhamees,"RT @JustinTrudeau: Dans les moments tragiques, les Canadiens sont là les uns pour les autres. 
https://t.co/PIzzC6Jk5k",2019-02-21 18:19:35,73,0
1573,MA Maritimes,meteoalerte_mar,"Halifax Intl Arpt (NS), Can 21/02/2019 13:00 -  faible neige 5 cm https://t.co/qZ6m1rsrmk",2019-02-21 18:19:11,0,0
1574,Leslie,damien1939,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:18:45,456,0
1575,Safety Pin,robalamain,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:18:41,456,0
1576,@IPS_LondonNorthBranch,IPSLondonNorth1,"RT @IPS_Yorkshire: Save the date branch meetings are planned 08/04/19 Birstall day meeting, 17/07/19 Wakefield evening meeting.  The professional study day will be November and January meeting in Halifax https://t.co/IwxHvAVab6",2019-02-21 18:18:34,4,0
1577,David Zan,Zancett,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:18:03,456,0
1578,Pat Cattini,patcp66,"RT @IPS_Yorkshire: Save the date branch meetings are planned 08/04/19 Birstall day meeting, 17/07/19 Wakefield evening meeting.  The professional study day will be November and January meeting in Halifax https://t.co/IwxHvAVab6",2019-02-21 18:17:57,4,0
1579,Mikk w Clermont,mikkwallace,RT @CBCNews: The prime minister was among hundreds of people at city hall to mourn seven children who were killed in a house fire in Nova Scotia. https://t.co/SQrzOkQAuh,2019-02-21 18:17:38,20,0
1580,sackvillenovascotia,sackvillenovasc,Halifax District RCMP seeks public's assistance locating missing man | Royal Canadian Mounted Police https://t.co/oXav3ooGgj,2019-02-21 18:17:32,1,0
1581,Linda Daley,DaleyProgress,Upcoming free Lunch &amp; Learn workshops for small businesses in #Halifax - https://t.co/fr2wDevmLP #smallbiz https://t.co/UIIXiQ65gJ,2019-02-21 18:17:10,0,0
1582,Kevin Copley,Kevin_Copley,"RT @RCMPNS: #Halifax District #RCMPNS seeks public's assistance locating
missing man #LowerSackville https://t.co/zy9MSdu6Rn https://t.co/CclZiZp31e",2019-02-21 18:16:02,17,0
1583,"GRC, Nouvelle-Écosse",GRCNE,Le District d’ #Halifax de la #GRCNE demande l’aide du public pour retrouver un home disparu https://t.co/xz9c6Pn8tl https://t.co/kO7WirEeYC,2019-02-21 18:16:00,0,0
1584,Ecology Action Centre,EcologyAction,"Our better building speaker series is still a go for tonight. 

If you can't make it, or weren't able to get a ticket, you can watch it over on our Facebook page starting at 7 p.m. https://t.co/jApuo91rxx #NSStorm #Halifax",2019-02-21 18:15:53,1,2
1585,Hillsburn,hillsburnband,"Halifax! @musicnovascotia is putting on a show at @theseahorse on March 8th for International Women’s Day and we’re playing! Mark your calendars, grab your tickets, pull out your dancing shoes and we’ll see you all very soon. 

Tix here: https://t.co/ZBz0HjNlpV https://t.co/1JEJUBLhox",2019-02-21 18:15:42,3,7
1586,Home Instead Halifax,HomeInsteadHRM,Respite care services available in Halifax for seniors and their family caregivers: #caregiving https://t.co/NKRnqmSDtF,2019-02-21 18:15:38,0,0
1587,FOX4 News,fox4kc,RT @BHCRHODES: Tune in to Fox 4 Facebook live tonight at 6:30 to watch our very own Laura Bonar's interview with Loren Halifax about our Fight For Air Challenge benefitting the American Lung Association! @fox4kc  @lmbonar https://t.co/DvSv7j7woP #FacebookLive https://t.co/ilX2BjlpEh,2019-02-21 18:15:28,1,0
1588,Harold A. Cook,HaroldACook,RT @WOickle: Vandal Doughnuts is donating their their sales today to the family who tragically lost their children in a house fire and no amount of snow can stop Halifax from showing thier support.@globalhalifax https://t.co/e4h2DIUwMR,2019-02-21 18:15:04,38,0
1589,BHC RHODES,BHCRHODES,Tune in to Fox 4 Facebook live tonight at 6:30 to watch our very own Laura Bonar's interview with Loren Halifax about our Fight For Air Challenge benefitting the American Lung Association! @fox4kc  @lmbonar https://t.co/DvSv7j7woP #FacebookLive https://t.co/ilX2BjlpEh,2019-02-21 18:14:52,1,4
1590,This Magazine,thismagazine,HALIFAX! We're visiting you next week to talk diversity in media as part of our We Need To Talk About This series. Get your tickets now! https://t.co/2GnY4iWYOQ https://t.co/4p6lWbNp3M,2019-02-21 18:14:46,1,0
1591,Heritage Trust of NS,HTNovaScotia,"Horses, trucks, #historic buildings and more: Don Snider (Capt ret'd) and Jeff Brown (Firefighter Engineer) talk about “Fighting Fires Since 1754: the history of the #Halifax fire service” tonight at @msnnovascotia (auditorium). Free. All welcome. https://t.co/nYLhw0HSeG",2019-02-21 18:14:45,7,15
1592,"RCMP, Nova Scotia",RCMPNS,"#Halifax District #RCMPNS seeks public's assistance locating
missing man #LowerSackville https://t.co/zy9MSdu6Rn https://t.co/CclZiZp31e",2019-02-21 18:14:44,17,2
1593,Soul & Mod,ModernistJ,RT @JKnight_Author: A novel you will remember long after you've finished reading it. #novel #story #book #Indieauthor  #JimmyMackNovel #JimmyMack1967 #Sixties #1960s #Mods #Modfiction #Scooters #Halifax #Bradford #SoulMusic #scooters #WestYorkshire #fiction https://t.co/MMFbvCyJgl,2019-02-21 18:14:21,2,0
1594,D. Rose-Rosette,droserosette,"RT @MackLamoureux: Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",2019-02-21 18:14:09,24,0
1595,MRCSSI,mrcssi,"Our thoughts and prayers are with the Barhos family at this very difficult time.
Today we take a moment to remember Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and Abdullah, who was born in November. 

https://t.co/bJjW8mxChr",2019-02-21 18:13:33,0,0
1596,Dj 1-2-3 Eyes On Me,DjChubbESwagg,Halifax is cozy https://t.co/4sQjnfgbBh,2019-02-21 18:13:24,0,2
1597,rcr,rbrecto,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 18:13:18,102,0
1598,Ali Tariq,alie_tariq,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:13:12,456,0
1599,ChristopherHallamore,chrishallamore,"RT @cr8tiveCandy: Seriously, Halifax Twitter is 70% comprised of donair jokes, complaints about development, and tweets from women named Sarah.",2019-02-21 18:11:43,9,0
1600,Sue Stroud,suestroud,"Outpouring of support for family, community after 7 children die in Halifax fire https://t.co/WBtl9FF8Or",2019-02-21 18:11:41,0,0
1601,Daphne Greer,daphne_greer,"RT @woozlesbooks: A sea of support showed up last night for the launch of ‘North Wind’  &amp; ‘I Survived the Halifax Explosion’. Thanks to all who helped welcome these books, these 2 young authors, &amp; this exciting adventure in publishing for us. @AndyFillmoreHFX @daphne_greer @SarahSawler @janetower https://t.co/6NQB1x2H3U",2019-02-21 18:11:32,6,0
1602,Luke MacDonald,LukeShoeFitter,RT @MentalHealthNS: Calling all #Halifax #runners. Be sure to follow @BattleCry4MH to stay in the know on their plans. #changethewaypeoplethink @HFXRunningRoom @AerobicsFirst https://t.co/BYtOm3NTr2,2019-02-21 18:11:31,7,0
1603,Hanen Nanaa,HanenNanaa4,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:11:02,456,0
1604,frank andrick,francoispoete,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:10:59,456,0
1605,Spryfield #MeghanMurphy,Spryfield420,"RT @haligonia: Today is a sad and tragic day after a fatal fire in Halifax.  A family suffered a terrible tragedy.  And this is a strong reminder that many first responders are also carrying this tragedy with them.  To all involved, we can't fully understand the loss, but we are thinking of you https://t.co/rzQhnjrPoY",2019-02-21 18:10:55,281,0
1606,kunal shekh,shekhkunal,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:10:45,456,0
1607,Halifax Chamber,halifaxchamber,Traveling often for your business? Avis is providing members with the Halifax Chamber corporate rate. Earn Aeroplan miles at participating locations in North America. Visit https://t.co/Z3Jkl55NmQ or contact Tamara Higgins at (902) 717-0961 for more info. https://t.co/a0V4iqO3no,2019-02-21 18:10:19,0,1
1608,Dartmouth Hampton,HamptonHalifax,Make a splash @HamptonHalifax! https://t.co/aKGAvBkw4y https://t.co/nm1rldJbgz,2019-02-21 18:10:15,1,1
1609,WISE Atlantic,WISEatlantic,We are recruiting chapter volunteers for the new Halifax CAGIS chapter coming Sept. 2019. Learn more about how to get involved at our info session Feb 26. https://t.co/eN6bLrFKqw @SMUScience @DalGradStudies @StudentLifeNSCC https://t.co/ksZ7ALuzB0,2019-02-21 18:10:10,0,0
1610,University Business Centre - Halifax,HalifaxUBC,"Are you coming to Jelly tomorrow? It's our informal co-working event where freelancers, home workers and small/micro business owners can work, chat and collaborate. #UBCEvents https://t.co/gHzXt4OWx1",2019-02-21 18:09:47,0,1
1611,Halifax Chamber,halifaxchamber,RT @anitakirkbride: Join me for HaliBlab this Friday to see what brought Toronto-based sales and marketing leader Mike Cadden to Halifax. Learn how his gym @9Round_Halifax is different than all the others! https://t.co/TdZz8hR5GT @HalifaxChamber @LLMMhalifax @CWB_NS https://t.co/mRfP71JiHs,2019-02-21 18:09:18,3,0
1612,Christy Somos,C_Somos,"RT @MackLamoureux: Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",2019-02-21 18:09:12,24,0
1613,My testing account,my_data_test,RT @n_decarle: Come hang out with me in Halifax and catch some great hockey! https://t.co/fmxAi5U5Dp,2019-02-21 18:08:54,1,0
1614,My testing account,my_data_test,RT @n_decarle: Come hang out with me in Halifax and catch some great hockey! https://t.co/fmxAi5U5Dp,2019-02-21 18:08:54,1,0
1615,chickabiddy,fig_lover,i deleted twitter and went to a farm for 3 days which was amazing so tell me why i logged right back onto this hell website as soon as i arrived back in halifax,2019-02-21 18:08:22,0,50
1616,Digital Nova Scotia,DigitalNS,RT @theredspace: Network with other developers at next week's Halifax #ReactJS Meetup at @voltaeffect. Spaces are filling up quickly so register now! https://t.co/hJyQk0LqtL https://t.co/pwik4aiZim,2019-02-21 18:08:20,6,0
1617,Nikki deCarle,n_decarle,Come hang out with me in Halifax and catch some great hockey! https://t.co/fmxAi5U5Dp,2019-02-21 18:08:01,1,0
1618,Pierre Fraser,pierrefraser,This is really good! Thank you Prime Minister Trudeau! #ns #Halifax #Dartmouth #Bedford #Burnside #poli #canpoli #nspoli https://t.co/X5cZdKsRaf,2019-02-21 18:07:44,0,0
1619,Kayleigh CV,chastonvickers,"#Edmundston, New Brunswick, becomes first NB city to declare a #climateemergency, joining Halifax and Vancouver in calls to action. Canadian communities are already feeling the impacts of a changing climate, and are stepping up. @cc_nb 

https://t.co/tsmwwSO7KZ",2019-02-21 18:07:34,1,3
1620,Mikk w Clermont,mikkwallace,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 18:07:10,102,0
1621,Stephen McNeil,StephenMcNeil,"The Sackville-Bedford-Burnside Connector will extend Highway 107, build a high-speed bypass, and connect highways 101, 102, and 118. The connector will provide an important link between Bedford and Burnside, and make getting around the Greater Halifax area safer and easier. https://t.co/eBU98G5ZEF",2019-02-21 18:07:08,4,14
1622,Loafers,loafersvinyl,RT @_Bands_FC: Make sure you visit @loafersvinyl when you come to our exhibition at @ThePieceHall in Halifax. They’re our neighbours and they have ace records and brilliant coffee too https://t.co/dpas4BxFFB,2019-02-21 18:06:56,5,0
1623,Beverley,BeverleyAudet,RT @WOickle: Vandal Doughnuts is donating their their sales today to the family who tragically lost their children in a house fire and no amount of snow can stop Halifax from showing thier support.@globalhalifax https://t.co/e4h2DIUwMR,2019-02-21 18:06:12,38,0
1624,SUIT OF ARMOUR INC.,SUITOARMOUR,Canada’s first vertical bill. #violadesmond #cananda #halifax #west #east #toronto #tdot #yyzliving #buycanadian #canadianbuilt #builtincanada #purple #economics #ecommerce #fintech… https://t.co/Tai97xtIzu,2019-02-21 18:05:54,0,0
1625,Yéhia A.Touré,toure_yehia,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:05:52,456,0
1626,WX Halifax,wc_halifax,Thu 14:00: Temp -5.5 C; Windchill -12; Wind E 19 km/h gust 31 km/h; Humidity 89%; Press 101 kPa / falling.,2019-02-21 18:05:26,0,0
1627,Neptune Theatre,NeptuneTheatre,"@TwitCoast REVIEW Lo (or Dear Mr. Wells): (Playwright) @RoseNapoli1 provides concrete proof that #strength can be reclaimed, and ultimately it'll be more powerful than it was before. Read more: https://t.co/lDq81rSP2W #HFXLO https://t.co/R79RgDuxYQ",2019-02-21 18:05:11,0,0
1628,Assist2Sell NS,Assist2Sell_NS,For Sale! Location plus Income - This could be your dream home in Halifax with some income to help with the mortgage or a great investment as it is with both the main house and apartment rented for a total income of $2670 per month.   https://t.co/lR8OLMvz2M,2019-02-21 18:05:04,0,0
1629,Samantha MacLellan,samraemac,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-21 18:04:40,91,0
1630,Gurleen Kaur Garcha,gurleengarcha1,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 18:04:30,102,0
1631,REDspace,theredspace,Network with other developers at next week's Halifax #ReactJS Meetup at @voltaeffect. Spaces are filling up quickly so register now! https://t.co/hJyQk0LqtL https://t.co/pwik4aiZim,2019-02-21 18:04:20,6,5
1632,Steve Faguy,fagstein,"But just to keep our eyes on the ball here, the GoFundMe page for the family in the Halifax fire has raised $442,751 from 9,114 people in 2 days. The good people on the internet far outweigh the bad, and they’re talking with their money. https://t.co/bcYSgMbyCw",2019-02-21 18:03:45,4,5
1633,Joe Gnemmi,joegnemmi,@scottedgar Halifax and Dartmouth aren’t the same city /spongebobsarcasm.gif,2019-02-21 18:03:45,0,1
1634,BreakingNewsFeeds,GlobalNewsFeeds,"Prime Minister announces up to $86.5 million for Halifax expressway HALIFAX — Prime Minister Justin Trudeau is continuing his … 101, 102, and 118. The prime minister says the connector will … https://t.co/PvxRJM8gtv #news #politics #breakingnews",2019-02-21 18:03:43,0,0
1635,Lisa A. MacDonald,Lisamac2017,"RT @firebethfox: Halifax peeps! Are you starting a new business in #NovaScotia? Have you recently registered a Sole Prop/Partnership? Got 1 hr on March 5th/6th? If so, we need your help testing new online tools for the Registry of Joint Stock Companies (RJSC) 
RT please
https://t.co/SEJ68yoQDj",2019-02-21 18:03:23,27,0
1636,Beverley,BeverleyAudet,"RT @hfxgov: The Overnight Parking Ban will be enforced from 1-6 a.m., Friday, Feb. 22 https://t.co/QKxFCnIX8J https://t.co/FYMSndytLl",2019-02-21 18:03:20,20,0
1637,Rose Scott-Lincourt,RoseSL63,@halifaxscb Having driven in Montreal last weekend and feeling like my kidneys were going to revolt from being jolted by the car hitting the large potholes—- I shall never complain about local roads again. That and snow removal and icy sidewalks. Halifax rocks in comparison.,2019-02-21 18:02:40,0,2
1638,TMJ-FLD Nursing Jobs,tmj_FLD_NURSING,"See our latest #DaytonaBeach, FL #Nursing job opportunity and click the link in our bio to apply: Registered Nurse - Orthopedics at Halifax Health",2019-02-21 18:01:59,0,0
1639,Linda Daley,DaleyProgress,RT @anitakirkbride: Join me for HaliBlab this Friday to see what brought Toronto-based sales and marketing leader Mike Cadden to Halifax. Learn how his gym @9Round_Halifax is different than all the others! https://t.co/TdZz8hR5GT @HalifaxChamber @LLMMhalifax @CWB_NS https://t.co/mRfP71JiHs,2019-02-21 18:01:16,3,0
1640,Mike Stankowitsch,mstankowitsch,@FlySwoop still trying to understand how flight WO112 going to Halifax that was suppose to leave at 8:30 AM this morning is now delayed till 4 PM?,2019-02-21 18:01:03,0,0
1641,StFX Athletics,StFXAthletics,"Good luck to X-Men hockey, travelling to Halifax tonight to face-off off against SMU in Game 1 of the Subway AUS best-of-5 semi-final series! Watch live at 7pm on https://t.co/YtD3Vwopsk #goxgo",2019-02-21 18:00:58,0,11
1642,AFP Nova Scotia,afpns,"New career opportunity! Development Coordinator, Make-A-Wish Atlantic Provinces, Halifax, NS: https://t.co/AZE5WiRNdi https://t.co/5hCNE48sXT",2019-02-21 18:00:58,0,0
1643,WX Halifax,wa_halifax,New daily weather records for February 20 2019: https://t.co/gU8ydcFJ9S https://t.co/RNsb0Dtf7G,2019-02-21 18:00:52,0,0
1644,Mohamed Hashem,mhashem_,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 18:00:50,456,0
1645,New Scotland Radio,newscotradio,PM announces up to $86.5 million for Burnside Connector. #Burnside #Halifax #Dartmouth #Sackville https://t.co/L3ByOl37Vz,2019-02-21 18:00:50,0,0
1646,Anita Kirkbride Social Media Strategist,anitakirkbride,Join me for HaliBlab this Friday to see what brought Toronto-based sales and marketing leader Mike Cadden to Halifax. Learn how his gym @9Round_Halifax is different than all the others! https://t.co/TdZz8hR5GT @HalifaxChamber @LLMMhalifax @CWB_NS https://t.co/mRfP71JiHs,2019-02-21 18:00:45,3,4
1647,Ash Parker,Dragula2kilo,RT @Dragula2kilo: https://t.co/74brHMtBf1,2019-02-21 18:00:34,2,0
1648,Susan Misner,TeamMisner,"RT @macleans: Sympathies are pouring in to stricken mother Kawthar Barho after tragic Halifax fire: 'It would be hard enough to lose one child. To lose your whole family, seven children—I don’t know what she’s going to do' https://t.co/jFAh9oEJfR",2019-02-21 18:00:33,5,0
1649,Citizens for Public Justice,publicjustice,PM joins hundreds at Halifax vigil for 7 children lost in house fire. #cdnpoli #cdnrfg https://t.co/OWaaXLsmmw,2019-02-21 18:00:30,0,1
1650,Gary Brinton,Brintonphoto,"RT @DiscoveryCntr: Have you tried our new flight simulators? Take off, land, and cruise over Halifax, just like a real pilot! Come fly with us today, we're open! https://t.co/Z6xNYVB2uT",2019-02-21 18:00:28,2,0
1651,Nomade,Raxmaa,RT @CTVAtlantic: PM joins hundreds in Halifax square to remember 7 refugee children lost in fire https://t.co/nG82SP9Y8a,2019-02-21 17:59:45,38,0
1652,Maygan,Maygan1Maygan,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:59:34,102,0
1653,:),q7Kke0fyN4oDIt0,RT @jessovii: For all those who were looking for the most recent update- https://t.co/L3o0ClMjsq,2019-02-21 17:59:18,2,0
1654,Peach,thtfemkilljoy,"RT @halifaxnoise: Parking ban tonight @ Halifax, Nova Scotia https://t.co/2claqvd1aM",2019-02-21 17:59:18,2,0
1655,Global Halifax,globalhalifax,RT @AlexanderQuon: Just in: @HfxRegPolice have charged a 15-year-old om relation to the weapons call at Dartmouth High School on Wednesday. Police say they received a call that a male youth had threatened another male youth with what was believed to be a gun. #Halifax,2019-02-21 17:58:43,2,0
1656,Alexander Quon,AlexanderQuon,Just in: @HfxRegPolice have charged a 15-year-old om relation to the weapons call at Dartmouth High School on Wednesday. Police say they received a call that a male youth had threatened another male youth with what was believed to be a gun. #Halifax,2019-02-21 17:58:35,2,4
1657,Trevor J. Adams,HalifaxEditor,"RT @HalifaxEditor: Before committing his violent crimes in #Halifax, William Shrubsall lived in Niagara Falls, N.Y. A childhood friend recalls him as prone to laughter and loyal to his friends... but there were warnings. New @RichardWoodbury report for @HalifaxMagazine. https://t.co/tP07bJvBU1 https://t.co/ACufcRehsa",2019-02-21 17:58:28,2,0
1658,Chris lebeau,Chrislebeau3,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:58:12,456,0
1659,Oliver Salas,oliversalasl,"RT @JustinTrudeau: Dans les moments tragiques, les Canadiens sont là les uns pour les autres. 
https://t.co/PIzzC6Jk5k",2019-02-21 17:57:59,73,0
1660,Shoaib Jafri,shoaib_jafri,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:57:37,456,0
1661,Bev,bevlovestony,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:57:30,456,0
1662,sumon,ShamsuddinSumon,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:57:28,102,0
1663,Sultan,Sultan76424741,"RT @JustinTrudeau: Dans les moments tragiques, les Canadiens sont là les uns pour les autres. 
https://t.co/PIzzC6Jk5k",2019-02-21 17:57:26,73,0
1664,Ayshea Aysh,AysheaAysh,RT @_Bands_FC: Make sure you visit @loafersvinyl when you come to our exhibition at @ThePieceHall in Halifax. They’re our neighbours and they have ace records and brilliant coffee too https://t.co/dpas4BxFFB,2019-02-21 17:57:24,5,0
1665,Comatose Dictator,ComaDict,@gordt @KentThornhillMP @CPC_HQ Hey Scheerple scheermongerer. Your buddy PK tweeted this 22 hours ago. Trudeau was in Halifax by yesterday evening.,2019-02-21 17:57:20,0,0
1666,Nizer,Nizeresistance,"RT @MackLamoureux: Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",2019-02-21 17:57:15,24,0
1667,Devil In Disguise,DisguiseDevilin,"#Halifax  #Trudeau

#CampagnePréÉlectoralePLC https://t.co/gbOHZmsHCM",2019-02-21 17:56:58,0,0
1668,Jeff MacArthur,jeffmacarthur,@FindlayH I’m for it b/c 1. I’d rather govt waste money on this than the MANY other ways they throw it away (it WILL be spent regardless). 2. Halifax is still really not on the major city map in Canada &amp; this is one way to move closer. 3. I quite like football &amp; played up into university.,2019-02-21 17:56:49,0,0
1669,Heather,neatherh,RT @halifaxscb: Here in #Halifax it’s a constant look. https://t.co/N4XEAKXx6d,2019-02-21 17:56:46,4,0
1670,Country 89,country89_1,"RT @globalnews: A GoFundMe campaign had raised roughly $438,000 by midday Thursday.

https://t.co/fMl1NXspBT",2019-02-21 17:56:43,6,0
1671,Trevor J. Adams,HalifaxEditor,"RT @HfxRegPolice: Police have charged a 15 y/o male youth in relation to a weapons call that occurred at Dartmouth High yesterday. Police thank students, parents, school officials and the public for their cooperation and patience as we dealt with this difficult situation. https://t.co/9R3Lxfjnjq",2019-02-21 17:56:24,3,0
1672,S. N. SMITH,smithottawa,Quebec news channel deletes Facebook post about fatal Halifax fire that drew hateful comments https://t.co/qQtFjD2p05,2019-02-21 17:56:18,0,0
1673,Paul Morris,searchmuse,These are the best - and worst - banks for customer service https://t.co/Moa80driIz,2019-02-21 17:56:10,0,0
1674,MacNeezy,TomcaTLive,"RT @HfxRegPolice: Police have charged a 15 y/o male youth in relation to a weapons call that occurred at Dartmouth High yesterday. Police thank students, parents, school officials and the public for their cooperation and patience as we dealt with this difficult situation. https://t.co/9R3Lxfjnjq",2019-02-21 17:56:04,3,0
1675,La Presse,LP_LaPresse,"Trudeau annonce un investissement de 86,5 millions à Halifax https://t.co/A9TKmtINWM https://t.co/9s5nLwCjoc",2019-02-21 17:56:04,1,2
1676,Rosanne Arrizza-Jezovit,bethegood04,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:56:03,456,0
1677,VICE Canada,vicecanada,"RT @MackLamoureux: Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",2019-02-21 17:55:41,24,0
1678,Ash Parker,Dragula2kilo,https://t.co/74brHMtBf1,2019-02-21 17:55:09,2,7
1679,Dr. Rafik  Lodhi,rafik_lodhi,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:55:01,102,0
1680,dexterdyne,dexterdyne,RT @HRP_CRCP: Do you want to make a meaningful difference in your community? HRP Victim Services is looking for Volunteers to join the team. https://t.co/59CsUavKE3 @HfxRegPolice,2019-02-21 17:54:52,14,0
1681,Northwinter Press,NW_Press,Today we get a look at another character featured in 'The Awakened: Isle of Bones' Kickstarter; Halifax. https://t.co/N37246Y1xr,2019-02-21 17:54:38,0,0
1682,1460 CJOY,1460CJOY,"Outpouring of support for family, community after 7 children die in Halifax fire https://t.co/ySsgFQX0qq",2019-02-21 17:54:03,0,0
1683,Pete,PeterKellyBC,"RT @globalnews: A GoFundMe campaign had raised roughly $438,000 by midday Thursday.

https://t.co/fMl1NXspBT",2019-02-21 17:54:02,6,0
1684,S. N. SMITH,smithottawa,"RT @AlexanderQuon: This is gross
https://t.co/x42CI1mscc",2019-02-21 17:53:43,2,0
1685,Halifax_Police,HfxRegPolice,"Police have charged a 15 y/o male youth in relation to a weapons call that occurred at Dartmouth High yesterday. Police thank students, parents, school officials and the public for their cooperation and patience as we dealt with this difficult situation. https://t.co/9R3Lxfjnjq",2019-02-21 17:53:41,3,12
1686,Debs Greguoldo (Liebrock),debra_jean_HQ,Great new slide at the Zatzman Sportsplex! #Dartmouth #Halifax #swimmingpool https://t.co/LK3sVKogdf,2019-02-21 17:53:28,0,2
1687,Debs Greguoldo (Liebrock),debra_jean_HQ,Great new slide at the Zatzman Sportsplex! #Dartmouth #Halifax #swimmingpool https://t.co/LK3sVKogdf,2019-02-21 17:53:28,0,2
1688,Katie Paterson,TheKatePaterson,RT @_Bands_FC: Make sure you visit @loafersvinyl when you come to our exhibition at @ThePieceHall in Halifax. They’re our neighbours and they have ace records and brilliant coffee too https://t.co/dpas4BxFFB,2019-02-21 17:53:20,5,0
1689,Fatima Syed,fatimabsyed,"RT @AlexanderQuon: This is gross
https://t.co/x42CI1mscc",2019-02-21 17:53:11,2,0
1690,Globalnews.ca,globalnews,"A GoFundMe campaign had raised roughly $438,000 by midday Thursday.

https://t.co/fMl1NXspBT",2019-02-21 17:53:07,6,9
